f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26
148.088815	135.9949146	11	1	1	0.2	7.862459016	2.786061385	1.611703213	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	20.23
127.099714	113.9979886	9	2	1	1	5.68580385	1.957306778	0.969544792	0	0	0	3	0	1	1	0	2	2	2	2	1	2	0	3	38.55
181.0658271	168.9719267	12	2	0	0.4	8.085816371	3.0765277	1.345583506	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
187.0564053	175.9703299	12	3	1	0.333333333	9.487719298	3.035222619	2.190725327	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
203.0268547	191.9407794	12	3	1	0.333333333	9.845034014	3.249570652	2.128101618	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
150.0793129	140.0010626	11	3	3	0.25	7.723950104	3.706849488	2.036427858	1	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	41.46
146.0843983	136.006148	11	2	1	0.222222222	7.773412616	3.177288096	1.79229931	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	49.81
167.0768704	153.975145	11	2	2	0.333333333	8.624966762	3.787872653	2.951802253	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3.24
137.1204495	122.003074	10	1	4	0.555555556	7.545932203	4.286346941	2.357722138	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	12.03
123.1047994	110.003074	9	1	3	0.5	6.558483412	3.4625869	2.020085436	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	12.03
175.9908036	169.9438534	10	4	1	0.166666667	7.793199174	3.191164646	1.594905603	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
143.1310142	125.9979886	10	2	2	1	8.020806452	3.351893337	1.496412212	0	0	0	0	0	1	1	0	1	2	2	1	0	1	0	0	35.25
138.1156984	124.006148	10	2	3	0.5	7.348225108	3.418784463	1.390233556	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	30.95
171.0450916	160.9668413	11	3	2	0.25	8.367370983	3.6003847	1.85085949	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
171.0450916	160.9668413	11	3	2	0.25	8.367370983	3.6003847	1.85085949	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
171.0450916	160.9668413	11	3	2	0.25	8.367370983	3.6003847	1.642721271	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
123.1017028	110.003074	11	1	2	0.25	4.069177516	3.253988637	1.859038602	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
130.1456401	110.003074	18	1	2	0.25	1.428748782	3.253988637	1.859038602	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
125.084064	113.9979886	9	2	1	0.428571429	6.361359223	2.231388154	1.134031635	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	39.16
142.1469986	124.006148	10	2	1	1	8.020806452	3.937882077	1.957306778	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
185.1204495	170.003074	14	1	1	0.230769231	9.224214805	3.104218805	1.635781578	2	2	0	0	0	0	0	0	0	1	2	2	0	0	0	0	26.02
183.0814771	168.9719267	12	2	2	0.4	9.557183958	3.923430937	1.991512372	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
179.1310142	161.9979886	13	2	3	0.454545455	10.06347245	4.282623273	2.218012788	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
169.0658271	156.9719267	11	2	1	0.333333333	8.565510984	3.244738766	1.948067425	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
165.1153641	149.9979886	12	2	2	0.4	9.071074681	3.586407119	1.768897811	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
179.1310142	161.9979886	13	2	3	0.454545455	10.06347245	4.282623273	2.457890875	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
195.1081705	177.975145	13	2	3	0.454545455	10.60980846	4.678863146	2.745431561	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
149.1016059	135.9998804	10	3	1	1	7.921832994	2.824008536	1.904405453	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
117.0612204	105.975145	7	2	1	1	5.446798906	2.576418173	1.352335777	0	0	0	1	0	0	0	0	1	1	2	1	1	1	0	1	26.02
126.1156984	112.006148	9	2	2	0.714285714	6.775473441	3.641019251	2.159470236	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	29.26
189.0112046	179.9407794	11	3	2	0.25	8.852936803	3.955680097	2.697742819	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
150.0462986	139.9680482	9	5	1	1	6.982739572	2.242493086	1.637170238	0	0	0	0	0	0	0	0	1	4	2	1	1	1	0	0	63.4
164.1313485	148.006148	12	2	2	0.4	9.229766607	3.695545861	1.840434815	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	38.05
236.9878824	226.909632	13	4	1	0.333333333	11.12662835	3.660014863	2.503237077	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
221.0174329	210.9391826	13	4	1	0.333333333	10.76880221	3.445708144	2.333151614	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
187.0564053	175.9703299	12	3	1	0.333333333	9.487719298	3.035222619	1.959073724	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
203.0268547	191.9407794	12	3	1	0.333333333	9.845034014	3.249570652	2.128101618	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
181.0925205	165.975145	12	2	2	0.4	9.616730269	3.500003393	2.256457358	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
171.0859558	159.9998804	12	3	1	0.333333333	9.13057971	2.825734753	2.012525293	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
205.0061193	195.935694	12	4	2	0.25	9.64650519	3.98621315	1.830913052	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
124.0636629	116.0010626	9	3	1	0.166666667	6.03642225	2.457568887	1.174403965	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	59.14
215.0268547	203.9407794	13	3	3	0.2	10.58	4.657024793	2.729454306	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
190.0064536	181.9438534	11	4	2	0.142857143	8.813283582	3.926368095	2.344206049	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	38.05
227.0309615	212.9214111	12	2	2	0.4	9.745763293	4.056280149	2.322905338	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
153.0612204	141.975145	10	2	2	0.25	7.634931794	3.638148057	1.753984477	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
112.1000484	100.006148	8	2	2	0.833333333	5.761061599	2.821686281	1.301420977	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	38.38
207.1059423	192.9963918	15	3	2	0.5	9.158814336	2.951224925	1.191639617	1	1	0	2	0	1	1	0	2	2	1	3	1	2	0	2	21.26
163.0633285	153.9929032	12	3	1	0.333333333	7.430292141	2.384868149	1.120309346	0	0	0	1	0	0	1	0	2	3	1	2	1	1	0	1	56.08
183.0517985	172.9735482	12	3	0	0.333333333	8.076289945	3.070615788	1.230200352	1	1	0	1	0	0	0	0	1	1	2	2	0	0	0	1	26.02
138.0793129	128.0010626	10	3	2	0.285714286	7.022233446	3.173095017	1.448106572	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
157.0703057	147.9998804	11	3	2	0.25	8.139601594	3.436571192	1.980697148	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	2.170450329	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
169.0902922	156.9963918	12	3	3	0.333333333	9.001659028	4.066069546	1.949590751	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
216.9902396	207.9198143	11	3	2	0.25	8.684428706	3.831475222	2.273054918	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
167.050177	156.9719267	11	2	0	0.333333333	7.137067495	2.504549395	1.146376022	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
210.9996614	200.9214111	11	2	0	0.333333333	7.316684977	2.610134676	1.208141384	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
169.0294416	160.9668413	11	3	0	0.25	6.948356293	2.395055862	0.987888937	1	1	0	1	0	0	0	0	1	2	2	2	0	0	0	1	35.25
181.0658271	168.9719267	12	2	0	0.4	8.085816371	3.0765277	1.233362161	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
165.0953776	153.0014772	12	2	0	0.4	7.743335629	2.866077241	1.225695524	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
181.0658271	168.9719267	12	2	0	0.4	8.085816371	3.0765277	1.473848049	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
165.0953776	153.0014772	12	2	0	0.4	7.743335629	2.866077241	1.344570625	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
151.0797275	141.0014772	11	2	0	0.333333333	6.797665526	2.624406814	1.261061318	1	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	12.03
169.0703057	159.9998804	12	3	0	0.333333333	7.676858313	2.825734753	1.202977065	1	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	12.03
185.0652203	175.9947951	13	4	0	0.333333333	8.438790773	2.957043288	1.372873839	1	1	0	1	0	0	0	0	1	2	2	2	0	0	0	1	35.25
185.0652203	175.9947951	13	4	0	0.333333333	8.438790773	2.957043288	1.49046338	1	1	0	1	0	0	0	0	1	2	2	2	0	0	0	1	35.25
153.1265975	138.009222	11	3	2	0.625	8.268328417	3.048412601	1.282813203	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	43.84
153.1265975	138.009222	11	3	2	0.625	8.268328417	3.048412601	1.427899996	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	43.84
153.1265975	138.009222	11	3	4	0.625	8.268328417	4.132684889	2.347837022	0	1	0	0	0	0	0	1	0	3	1	1	0	0	0	0	29.85
112.0636629	104.0010626	8	3	1	0.4	5.309470014	1.961225715	0.869202061	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	2.150423034	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
156.0721194	143.978219	10	3	3	0.571428571	7.694275287	3.683917058	1.548467239	0	1	0	1	0	0	0	1	0	2	1	1	0	0	0	1	24.92
183.0814771	168.9719267	12	2	3	0.4	9.557183958	4.48445404	2.838808992	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3.24
155.0768704	141.975145	10	2	2	0.5	7.763519669	3.170355912	2.119872869	0	1	0	1	0	0	0	1	0	1	2	1	0	0	0	1	26.02
142.1469986	124.006148	10	2	2	1	8.020806452	3.937882077	2.27202101	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	15.27
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	1.54435322	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	1.809938153	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
150.1156984	136.006148	11	2	2	0.444444444	8.208911968	3.486219293	2.313148693	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
169.0658271	156.9719267	11	2	2	0.333333333	8.565510984	3.744394582	2.208058398	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
198.0923762	182.9750007	13	3	3	0.4	10.51045052	4.606167433	2.692303493	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	29.26
156.1626486	136.006148	11	2	2	1	9.011575092	4.728423353	2.795274026	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
177.1153641	161.9979886	13	2	0	0.454545455	8.572591186	3.03578497	1.418959975	1	1	0	1	0	0	0	0	1	2	2	2	0	0	0	1	35.25
197.0607417	184.9668413	13	3	0	0.4	8.850148319	3.201115719	1.516606456	1	1	0	1	0	0	0	0	1	2	2	2	0	0	0	1	35.25
178.1469986	160.006148	13	2	3	0.454545455	10.22237232	4.396975443	3.167786817	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	29.26
198.0923762	182.9750007	13	3	3	0.4	10.51045052	4.606167433	3.345606364	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	29.26
226.1236763	206.9750007	15	3	5	0.5	12.49930007	6.108964474	3.820534549	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	29.26
139.1360995	122.003074	10	1	2	0.777777778	7.803092784	3.768156914	1.841616495	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	1	26.02
126.0793129	116.0010626	9	3	1	0.5	6.292399021	2.187676681	1.104914548	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
151.0797275	141.0014772	11	2	0	0.333333333	6.797665526	2.308707983	1.033430112	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
153.070736	140.9768356	10	2	3	0.25	7.714058273	4.429367321	2.466738637	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
171.0517985	160.9735482	11	3	2	0.25	8.555602294	3.737160438	1.94316254	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
113.0589118	106.0041366	8	4	1	0.5	5.24084507	1.915964256	0.840417606	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	64.94
156.0721194	143.978219	10	3	1	0.571428571	7.694275287	2.679401537	1.356189491	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
183.1059423	168.9963918	13	3	3	0.4	9.993963056	4.232838515	2.184930558	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
153.0953776	141.0014772	11	2	1	0.333333333	8.208911968	3.009581149	1.774461159	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
169.0902922	156.9963918	12	3	2	0.333333333	9.001659028	3.538944694	1.73795889	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
141.090212	130.0041366	10	4	3	0.666666667	7.20989011	3.314024836	1.804460078	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	64.94
139.099714	125.9979886	10	2	1	0.5	7.348225108	2.463930048	1.213773948	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	39.16
157.0703057	147.9998804	11	3	1	0.25	8.139601594	2.964464899	1.543030704	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
150.0593264	143.0045512	11	3	1	0.125	7.704166667	3.128848576	1.539349112	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	49.81
207.9857984	200.9310232	12	4	1	0.25	9.775543199	3.603400927	1.887434537	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	20.23
151.099714	137.9979886	11	2	2	0.333333333	8.080200401	3.394163309	1.949680981	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	32.26
163.1360995	146.003074	12	1	3	0.454545455	9.269445438	4.266587717	2.081148017	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
163.1360995	146.003074	12	1	2	0.454545455	9.269445438	3.72297052	1.858495572	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
175.1360995	158.003074	13	1	3	0.5	8.763953707	3.505497016	2.313581709	1	1	0	1	0	1	1	0	1	1	1	2	0	1	0	1	12.03
153.0789786	141.9929032	11	3	1	0.25	7.882249489	2.798693085	1.620839104	1	1	0	1	0	0	0	0	0	3	4	1	0	0	0	1	66.48
157.0703057	147.9998804	11	3	2	0.25	8.139601594	3.436571192	1.980697148	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
171.0859558	159.9998804	12	3	2	0.333333333	9.13057971	3.627228384	1.795591172	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
171.0859558	159.9998804	12	3	2	0.333333333	9.13057971	3.627228384	1.795591172	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
153.0789786	141.9929032	11	3	1	0.25	7.882249489	2.798693085	1.620839104	1	1	0	1	0	0	0	0	0	3	4	1	0	0	0	1	66.48
153.0953776	141.0014772	11	2	2	0.333333333	8.208911968	3.486219293	1.774461159	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
165.1153641	149.9979886	12	2	3	0.4	9.071074681	4.117834347	1.983383736	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	32.26
157.0703057	147.9998804	11	3	2	0.25	8.139601594	3.436571192	1.980697148	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
147.1047994	134.003074	11	1	1	0.4	6.863561561	2.665666078	1.054968903	1	1	0	1	0	0	1	0	1	1	1	2	0	0	0	1	12.03
151.099714	137.9979886	11	2	2	0.333333333	8.080200401	3.394163309	1.949680981	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	32.26
165.1517496	146.003074	12	1	1	1	7.371934221	2.474837422	0.782819826	0	0	0	5	2	3	3	0	3	1	1	3	0	3	0	5	12.03
163.1360995	146.003074	12	1	2	0.454545455	9.269445438	3.72297052	1.858495572	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
163.1360995	146.003074	12	1	2	0.454545455	9.269445438	3.72297052	1.858495572	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
177.1517496	158.003074	13	1	4	0.5	10.26210181	5.027983183	2.850620527	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
179.1110277	165.0014772	13	2	3	0.454545455	8.696948085	3.462417782	2.279957081	1	1	0	1	0	1	1	0	1	1	1	2	0	1	0	1	12.03
216.9902396	207.9198143	11	3	2	0.25	8.684428706	3.831475222	2.273054918	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
160.1000484	148.006148	12	2	2	0.3	8.763720712	3.889803295	1.83543338	1	1	0	1	0	0	0	0	0	2	1	1	0	0	0	1	35.82
195.0814771	180.9719267	13	2	3	0.454545455	9.041866652	3.685725526	2.454865433	1	1	0	1	0	1	1	0	1	1	1	2	0	1	0	1	12.03
169.0658271	156.9719267	11	2	2	0.333333333	8.565510984	3.744394582	1.948067425	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
152.094963	140.0010626	11	3	3	0.375	8.010908174	3.930132099	2.198768663	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
152.094963	140.0010626	11	3	3	0.375	8.010908174	3.930132099	2.198768663	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
165.1153641	149.9979886	12	2	4	0.4	9.229766607	4.906136375	2.642063523	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
183.0814771	168.9719267	12	2	3	0.4	9.557183958	4.48445404	2.226029881	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
213.0153115	200.9214111	11	2	2	0.333333333	8.75380863	3.882500423	2.311272491	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
198.9996614	188.9214111	10	2	1	0.25	7.763519669	3.170355912	1.820856955	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
203.0268547	191.9407794	12	3	2	0.333333333	9.845034014	4.126667526	2.128101618	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
199.9908036	193.9438534	12	4	1	0.125	9.338888889	3.771096479	1.89027022	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	49.81
239.0309615	224.9214111	13	2	3	0.454545455	9.224214805	3.805306833	2.549131085	1	1	0	1	0	1	1	0	1	1	1	2	0	1	0	1	12.03
203.0268547	191.9407794	12	3	2	0.333333333	9.845034014	4.126667526	2.128101618	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
176.094963	164.0010626	13	3	2	0.3	9.557183958	3.461460988	1.981443072	1	1	0	1	0	0	0	0	0	3	2	1	0	0	0	1	59.04
143.1310142	125.9979886	10	2	1	1	8.020806452	3.937882077	1.957306778	0	0	0	2	0	1	1	0	1	2	2	1	0	1	0	2	35.25
207.0017828	198.9391826	12	4	1	0.25	9.775543199	3.603400927	1.709394682	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
217.0914351	203.9897097	15	5	4	0.4	11.71331378	4.929027243	3.055735904	1	1	0	1	0	0	0	0	0	3	2	1	0	0	0	1	44.48
157.0703057	147.9998804	11	3	2	0.25	8.139601594	3.436571192	1.741425986	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
169.0658271	156.9719267	11	2	2	0.333333333	8.565510984	3.744394582	2.208058398	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
138.0793129	128.0010626	10	3	2	0.285714286	7.022233446	3.173095017	1.448106572	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.02
170.1419132	152.0010626	12	3	2	0.888888889	9.517489064	4.454254544	2.48251405	0	0	1	0	0	0	0	0	1	3	2	1	1	1	0	0	46.33
173.0652203	163.9947951	12	4	3	0.25	8.932250923	4.014462896	2.165579023	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
148.0636629	140.0010626	11	3	1	0.125	7.575596621	3.039426929	1.693381884	1	1	0	1	0	0	0	0	0	3	3	1	0	0	0	1	70.04
144.1262631	128.0010626	10	3	2	1	7.981214575	3.906902017	2.248388565	0	0	0	1	0	0	0	0	1	3	2	1	1	1	0	1	38.49
156.1626486	136.006148	11	2	2	1	9.011575092	4.073454882	2.795274026	0	0	0	2	0	0	0	0	1	2	2	1	1	1	0	2	29.26
153.1265975	138.009222	11	3	2	0.625	8.268328417	3.048412601	1.427899996	0	1	0	1	0	0	0	1	0	3	2	1	0	0	0	1	43.84
139.1109474	126.009222	10	3	2	0.571428571	7.279051254	2.835823593	1.359407881	0	1	0	1	0	0	0	1	0	3	2	1	0	0	0	1	43.84
139.1109474	126.009222	10	3	1	0.571428571	7.279051254	2.421524224	1.04392535	0	1	0	1	0	0	0	1	0	3	2	1	0	0	0	1	43.84
189.0356698	179.9652445	12	4	3	0.25	9.289285714	4.281531442	2.35714068	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
156.1626486	136.006148	11	2	3	1	9.011575092	4.728423353	3.211319857	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	15.27
191.1310142	173.9979886	14	2	2	0.5	9.531779468	4.009304875	1.752582838	1	1	0	1	0	0	0	0	1	2	1	2	1	1	0	1	21.26
165.1153641	149.9979886	12	2	2	0.4	9.229766607	3.695545861	1.840434815	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
179.1310142	161.9979886	13	2	2	0.454545455	10.22237232	3.898876382	2.082416596	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
97.08914935	86.003074	7	1	1	0.666666667	4.849253731	1.663535474	0.829344245	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
159.0251051	151.9703299	10	3	1	0.142857143	7.506382979	2.99157128	1.461728395	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
139.0797275	129.0014772	10	2	1	0.25	7.219769484	2.795579	1.333208254	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
139.0797275	129.0014772	10	2	1	0.25	7.219769484	2.795579	1.162580656	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
192.9861328	186.9391826	11	4	1	0.142857143	8.78354537	3.390937135	1.64043057	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
139.0797275	129.0014772	10	2	1	0.25	7.219769484	2.795579	1.54435322	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
192.9861328	186.9391826	11	4	1	0.142857143	8.78354537	3.390937135	1.831136801	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
177.0156833	170.9687331	11	4	1	0.142857143	8.426805421	3.152675456	1.669138857	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
139.0797275	129.0014772	10	2	1	0.25	7.219769484	2.795579	1.333208254	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
177.0156833	170.9687331	11	4	1	0.142857143	8.426805421	3.152675456	1.491985708	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
177.0156833	170.9687331	11	4	1	0.142857143	8.426805421	3.152675456	1.669138857	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
129.1153641	113.9979886	9	2	2	1	7.032107623	3.854020552	2.327680232	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	35.25
141.1517496	122.003074	10	1	1	1	8.060401606	3.380057918	1.978612327	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	1	26.02
254.9176099	249.8784847	13	5	0	0.25	9.878428171	3.484596039	1.532625398	1	1	0	1	0	0	0	0	1	1	1	2	0	0	0	1	12.03
123.0796473	114.009222	9	3	1	0.333333333	6.164378109	2.547880827	1.233618172	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
156.045426	146.9750007	10	3	1	0.142857143	7.536044539	3.012055326	1.703172885	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
137.1073248	124.0055994	10	2	2	0.375	7.219769484	3.321482264	1.54435322	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	29.9
145.0406749	136.9780747	9	4	1	0.4	6.57820331	2.3704709	1.227535309	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	43.84
217.0572778	204.9633775	14	5	4	0.333333333	11.13656968	4.522952948	3.84585614	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	60.16
99.06841391	89.99798862	7	2	1	0.6	4.653846154	1.98	0.932525952	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	35.25
161.1204495	146.003074	12	1	0	0.454545455	7.809851624	2.906610388	1.248608264	1	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	12.03
175.0608839	166.9982837	12	4	1	0.25	9.061157703	3.145358933	1.583340877	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
214.0064536	205.9438534	13	4	2	0.222222222	10.33163265	4.476035503	2.34739369	1	1	0	1	0	0	0	0	0	2	1	1	0	0	0	1	35.82
151.099714	137.9979886	11	2	2	0.333333333	8.080200401	3.394163309	1.713300856	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
177.0612204	165.975145	12	2	1	0.2	7.771837785	2.883425343	1.039251055	1	2	0	0	0	0	0	1	0	1	2	2	0	0	0	0	26.02
151.099714	137.9979886	11	2	2	0.333333333	8.080200401	3.394163309	2.596795782	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
156.045426	146.9750007	10	3	1	0.142857143	7.377874865	2.903255155	1.225720412	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
139.1360995	122.003074	10	1	1	0.777777778	7.803092784	3.198108996	1.402300296	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
131.1110277	117.0014772	9	2	1	1	7.002485939	3.158345868	1.936171769	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	1	26.02
